latitude,longitude,administra,type,date_added,datasets,geometry
19.63301418,-72.14209981,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799734.886219822, 2173384.63184732)"
19.67274664,-72.17938587,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795748.944140969, 2177720.20226704)"
19.6212526,-72.1852468,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-07T15:17:00Z,NA,"c(795228.309051482, 2172006.54702252)"
19.62749101,-72.17665404,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796118.693065237, 2172712.42658055)"
19.6447286,-72.1809034,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2022-02-26T15:40:00Z,NA,"c(795641.136482029, 2174614.27920196)"
19.6555884,-72.1846058,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2022-02-26T14:12:00Z,NA,"c(795232.727070136, 2175810.68106362)"
19.6853064,-72.135706,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-15T22:19:00Z,FRAPE (Haiti Outreach),"c(800308.405050392, 2179187.97172481)"
19.6882927,-72.1801559,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-24T20:06:00Z,FRAPE (Haiti Outreach),"c(795639.59064414, 2179440.75072432)"
19.6297545,-72.1967592,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2016-10-13T23:49:00Z,FRAPE (Haiti Outreach),"c(794004.579325835, 2172928.29873855)"
19.674879,-72.1795994,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795722.623554473, 2177956.01175704)"
19.65083323,-72.14344125,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799561.001435687, 2175355.95910231)"
19.6636601,-72.1414236,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-04-19T15:49:00Z,NA,"c(799748.860024725, 2176780.25705597)"
19.6715066,-72.1599579,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(797789.607669913, 2177616.77904639)"
19.6228451,-72.1733615,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(796472.773715728, 2172203.57126102)"
19.6461742,-72.1724585,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(796524.661447124, 2174789.08745236)"
19.7343719,-72.1579162,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:08:00Z,FRAPE (Haiti Outreach),"c(797887.279559277, 2184583.46249392)"
19.7216579,-72.1374296,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Protected dug well,2018-11-12T18:10:00Z,NA,"c(800059.695302923, 2183211.35638068)"
19.6459905,-72.1950806,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-10-14T12:28:00Z,FRAPE (Haiti Outreach),"c(794151.130613041, 2174729.47935203)"
19.62234726,-72.18009565,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795766.92724094, 2172136.72547865)"
19.6939916,-72.1587787,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T19:39:00Z,FRAPE (Haiti Outreach),"c(797871.699502883, 2180109.33011627)"
19.6877969,-72.1379763,"1re Section Basse Plaine (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-15T22:19:00Z,FRAPE (Haiti Outreach),"c(800065.574148627, 2179459.81576836)"
19.63390974,-72.14117579,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799830.195181535, 2173485.45351511)"
19.6221866,-72.1801804,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-23T16:55:00Z,FRAPE (Haiti Outreach),"c(795758.326940828, 2172118.78366738)"
19.61835322,-72.15342443,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798573.523361219, 2171740.86047772)"
19.6586773,-72.1410165,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Protected dug well,2017-03-20T18:29:00Z,NA,"c(799800.849644913, 2176229.06411492)"
19.64795,-72.18378,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-05T18:29:00Z,NA,"c(795333.374219455, 2174966.08626115)"
19.6578538,-72.1331406,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2017-03-20T16:31:00Z,NA,"c(800628.811130337, 2176151.75400694)"
19.6481276,-72.1447733,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:48:00Z,FRAPE (Haiti Outreach),"c(799426.24820734, 2175053.93102466)"
19.71470009,-72.15701826,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798017.974704735, 2182406.14138367)"
19.7352143,-72.1556506,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:08:00Z,FRAPE (Haiti Outreach),"c(798123.330076149, 2184680.75382534)"
19.64728,-72.1831,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-04-05T18:05:00Z,NA,"c(795405.957458369, 2174893.05752288)"
19.6841557,-72.1798684,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-24T20:15:00Z,FRAPE (Haiti Outreach),"c(795677.355690932, 2178983.0350492)"
19.6180332,-72.186936,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-23T16:38:00Z,FRAPE (Haiti Outreach),"c(795056.907690124, 2171647.0421951)"
19.70189189,-72.15787556,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797951.801650566, 2180985.96888322)"
19.67878725,-72.18313191,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795344.830985249, 2178382.74662066)"
19.6223169,-72.1853004,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-23T16:38:00Z,FRAPE (Haiti Outreach),"c(795220.737362827, 2172124.33548404)"
19.6744616,-72.1795657,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795726.926102646, 2177909.83900466)"
19.6383559,-72.1433866,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799589.920159316, 2173974.03082559)"
19.6424848,-72.1771077,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(796043.565375108, 2174372.35359611)"
19.676133,-72.1538347,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2022-04-04T14:37:00Z,NA,"c(798423.483274052, 2178139.95032766)"
19.6217655,-72.1739875,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-17T23:56:00Z,NA,"c(796409.056254997, 2172082.9051174)"
19.6217104,-72.1757425,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(796224.966154113, 2172073.74986721)"
19.6883412,-72.1440487,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-13T14:08:00Z,NA,"c(799427.496131252, 2179509.38567843)"
19.6796739,-72.1552928,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(798263.939583749, 2178529.58819822)"
19.6583038,-72.1927938,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2016-11-22T21:49:00Z,FRAPE (Haiti Outreach),"c(794368.605803415, 2176097.2454282)"
19.6023621,-72.1421484,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected spring,2016-11-29T20:48:00Z,FRAPE (Haiti Outreach),"c(799786.690829265, 2169989.43963743)"
19.6523047,-72.1816056,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795553.559111252, 2175452.1885093)"
19.73488484,-72.15571202,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798117.500596561, 2184644.15385521)"
19.62321477,-72.19406292,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794299.466544695, 2172208.62228904)"
19.72448917,-72.15807237,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797889.244619568, 2183488.55178422)"
19.64205357,-72.14444339,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799472.150213368, 2174381.735278)"
19.63921765,-72.13766813,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Water kiosk,2021-09-22T16:02:00Z,NA,"c(800188.434528503, 2174079.55526516)"
19.64879663,-72.14575768,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Water kiosk,2021-09-21T13:22:00Z,NA,"c(799321.707860016, 2175126.30257032)"
19.71754162,-72.15642549,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798074.877970985, 2182721.91815439)"
19.62144437,-72.18654938,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795091.250396961, 2172025.53078531)"
19.6338047,-72.1619361,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected spring,2016-11-30T23:09:00Z,FRAPE (Haiti Outreach),"c(797651.677875228, 2173437.39415429)"
19.7325582,-72.1555296,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-15T20:08:00Z,FRAPE (Haiti Outreach),"c(798140.956190759, 2184386.76977719)"
19.67988397,-72.18338169,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795316.612867736, 2178503.7853394)"
19.65949684,-72.1623743,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797558.266221799, 2176282.32654498)"
19.6791002,-72.1446856,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Surface water,2017-08-14T16:28:00Z,NA,"c(799377.874015098, 2178484.70092646)"
19.6116959,-72.1862977,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected spring,2016-11-26T12:32:00Z,FRAPE (Haiti Outreach),"c(795135.480610904, 2170946.23222473)"
19.6423253,-72.1806378,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T17:36:00Z,FRAPE (Haiti Outreach),"c(795673.414588765, 2174348.55099853)"
19.6246624,-72.1751142,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-03-17T16:00:00Z,NA,"c(796285.489397615, 2172401.80672864)"
19.6413749,-72.1768146,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(796076.360684736, 2174249.93056029)"
19.70452375,-72.16252249,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797459.463022701, 2181269.32681842)"
19.6974302,-72.1572319,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T19:39:00Z,FRAPE (Haiti Outreach),"c(798027.594451923, 2180492.91199261)"
19.64468926,-72.19408035,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-13T12:48:00Z,NA,"c(794258.466762275, 2174587.08449407)"
19.6278658,-72.1462514,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:48:00Z,FRAPE (Haiti Outreach),"c(799308.738828988, 2172807.0816058)"
19.679284,-72.1805531,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795614.473141624, 2178442.2517864)"
19.6583498,-72.1927121,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(794377.094304392, 2176102.48176904)"
19.67827,-72.1566,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2017-04-07T18:18:00Z,NA,"c(798129.394512836, 2178371.79471826)"
19.63921765,-72.13766813,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Water kiosk,2021-09-22T16:03:00Z,NA,"c(800188.434528503, 2174079.55526516)"
19.62861903,-72.14627836,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799304.512341751, 2172890.46384389)"
19.63433605,-72.14434784,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799496.507850729, 2173527.08998644)"
19.6971694,-72.1750163,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Unprotected dug well,2016-11-15T20:08:00Z,FRAPE (Haiti Outreach),"c(796162.43008884, 2180432.89794879)"
19.6654275,-72.1681396,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:51:00Z,FRAPE (Haiti Outreach),"c(796942.389626505, 2176929.13562512)"
19.6275262,-72.1766368,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2021-09-07T14:10:00Z,NA,"c(796120.437807249, 2172716.35420475)"
19.63673345,-72.13812947,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(800144.642792044, 2173803.58386436)"
19.65072871,-72.14334302,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799571.503520646, 2175344.55513397)"
19.6927282,-72.1590123,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(797849.53361233, 2179968.9834005)"
19.6185824,-72.1865979,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-23T16:38:00Z,FRAPE (Haiti Outreach),"c(795091.388908835, 2171708.45669991)"
19.6239117,-72.1828248,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:51:00Z,FRAPE (Haiti Outreach),"c(795477.635518967, 2172305.26674161)"
19.6222891,-72.1842922,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-22T21:51:00Z,FRAPE (Haiti Outreach),"c(795326.600015078, 2172123.00372267)"
19.675021,-72.1542442,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-17T10:13:00Z,FRAPE (Haiti Outreach),"c(798382.580696837, 2178016.06348264)"
19.642896,-72.1627093,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2017-03-20T19:30:00Z,NA,"c(797553.761534032, 2174443.00721868)"
19.69697242,-72.16096312,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(797637.022297314, 2180435.66044858)"
19.6217537,-72.1725385,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Unprotected dug well,2017-03-17T17:03:00Z,NA,"c(796561.15391023, 2172084.11973401)"
19.65978984,-72.13733453,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(800185.128224019, 2176358.78810026)"
19.6992086,-72.1584636,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T19:41:00Z,FRAPE (Haiti Outreach),"c(797895.088590251, 2180687.72937331)"
19.66334,-72.16171,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Protected dug well,2017-02-17T17:57:00Z,NA,"c(797620.869434069, 2176709.1636977)"
19.66474518,-72.13537216,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-20T18:32:00Z,NA,"c(800381.798649999, 2176911.1247697)"
19.639736,-72.143758,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:48:00Z,FRAPE (Haiti Outreach),"c(799548.380770605, 2174126.24091523)"
19.62528775,-72.14464278,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-24T20:02:00Z,NA,"c(799482.347982133, 2172524.35788604)"
19.6967813,-72.1615708,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-08-13T13:28:00Z,NA,"c(797573.627935383, 2180413.42620645)"
19.7246374,-72.1573376,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Borehole or tubewell,2021-09-20T15:32:00Z,NA,"c(797966.03679077, 2183506.26148193)"
19.6903564,-72.18174689,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(795468.891310775, 2179666.55797967)"
19.64326453,-72.15605736,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-10-01T03:56:00Z,NA,"c(798251.131540048, 2174495.46972893)"
19.64638457,-72.15342913,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798521.160151166, 2174845.65989806)"
19.6825432,-72.1820188,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2016-11-24T20:32:00Z,FRAPE (Haiti Outreach),"c(795454.716007482, 2178800.6921096)"
19.63157925,-72.14603294,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799324.777786864, 2173218.77655701)"
19.63217198,-72.14642018,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2021-09-24T20:02:00Z,NA,"c(799283.038283464, 2173283.74817082)"
19.6970668,-72.1554238,"1re Section Basse Plaine (Quartier Morin), Quartier Morin, Nord, Haiti",Piped into public tap / standpipe / basin,2016-11-24T19:39:00Z,FRAPE (Haiti Outreach),"c(798217.945726356, 2180455.83657737)"
19.64141541,-72.17523783,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796241.751533762, 2174257.16100934)"
19.65461207,-72.15453286,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798390.105329148, 2175755.01881433)"
19.66348,-72.14189,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Unprotected dug well,2016-12-23T17:38:00Z,NA,"c(799700.25707994, 2176759.4863978)"
19.63845032,-72.15301372,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(798579.443447889, 2173967.5745401)"
19.65083544,-72.14346439,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Piped into public tap / standpipe / basin,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(799558.569120454, 2175356.1631427)"
19.6258267,-72.1470492,"2e Section Bois de Lance (Limonade), Limonade, Nord, Haiti",Borehole or tubewell,2016-11-29T20:48:00Z,FRAPE (Haiti Outreach),"c(799228.790167526, 2172579.82415678)"
19.66373455,-72.17033274,"2e Section Morne Pelé, Quartier Morin, Nord, Haiti",Borehole or tubewell,2020-07-28T02:34:00Z,Inventaire 2017 - Point d'eau,"c(796715.395197182, 2176737.79362362)"
